Type bevoegde overheid;Bevoegde overheid (eerste aanleg);Jaar indiening;Maand;Aantal ingediende vergunningsaanvragen;Aantal vergunningsaanvragen in behandeling (eerste aanleg);Aantal stopgezette vergunningsaanvragen (eerste aanleg);Aantal vergunningen (eerste aanleg);Aantal weigeringen (eerste aanleg);Aantal stilzwijgende weigeringen (eerste aanleg);Doorlooptijd aanvraag vanaf indienen tot beslissen (eerste aanleg);Aantal aanvragen doorverwezen naar juiste overheid (eerste aanleg);Aantal aanvragen met een vraag om extra informatie of wijzigingsverzoek voor de VENO verklaring (eerste aanleg);Aantal aanvragen onvolledig of onontvankelijk (eerste aanleg);Doorlooptijd tot volledig en ontvankelijk (eerste aanleg);Aantal aanvragen met adminsitratieve lus (eerste aanleg);Aantal aanvragen met Wijzigingsverzoek of extra info na V&O (eerste aanleg);Aantal aanvragen Beslist met Openbaar onderzoek ( gewone procedure )(eerste aanleg)
Gemeente;Wemmel;2021;2021-apr.;17;0;0;14;3;0;101,9 dagen;2;0;0;18,6 dagen;0;0;8,00
Gemeente;Wemmel;2021;2021-mei;8;0;0;8;0;0;83,9 dagen;1;0;0;22,3 dagen;0;0;3,00
Gemeente;Wemmel;2021;2021-jun.;27;0;0;24;3;0;97,0 dagen;0;6;0;34,0 dagen;2;0;11,00
Gemeente;Wemmel;2021;2021-jul.;9;0;1;7;1;0;112,0 dagen;0;0;0;49,3 dagen;1;0;4,00
Gemeente;Wemmel;2021;2021-aug.;13;0;0;10;3;0;76,6 dagen;0;2;0;23,7 dagen;1;1;1,00
Gemeente;Wemmel;2021;2021-sep.;13;0;1;10;1;1;82,4 dagen;0;0;0;27,3 dagen;0;1;1,00
Gemeente;Wemmel;2021;2021-okt.;7;0;0;7;0;0;100,3 dagen;0;1;0;30,7 dagen;0;0;4,00
Gemeente;Wemmel;2021;2021-nov.;7;0;1;6;0;0;61,8 dagen;1;0;0;23,2 dagen;1;0;1,00
Gemeente;Wemmel;2021;2021-dec.;14;0;0;11;3;0;102,4 dagen;0;1;0;37,1 dagen;1;3;5,00
Gemeente;Wemmel;2022;2022-jan.;15;0;1;12;2;0;83,9 dagen;0;1;0;26,6 dagen;0;1;6,00
Gemeente;Wemmel;2022;2022-feb.;12;0;2;9;0;0;84,0 dagen;0;1;1;28,6 dagen;0;0;2,00
Gemeente;Wemmel;2022;2022-mrt.;16;0;1;13;2;0;79,4 dagen;0;0;0;28,5 dagen;0;1;3,00
Gemeente;Wemmel;2022;2022-apr.;15;0;0;13;2;0;78,7 dagen;0;1;0;24,6 dagen;0;0;2,00
Gemeente;Wemmel;2022;2022-mei;14;0;1;12;1;0;104,2 dagen;0;2;0;34,0 dagen;0;0;0,00
Gemeente;Wemmel;2022;2022-jun.;16;1;1;13;1;0;104,7 dagen;0;1;0;36,3 dagen;2;0;4,00
Gemeente;Wemmel;2022;2022-jul.;11;0;0;9;2;0;98,4 dagen;0;0;0;29,5 dagen;0;0;4,00
Gemeente;Wemmel;2022;2022-aug.;9;0;0;8;1;0;102,0 dagen;0;0;0;30,7 dagen;0;0;4,00
Gemeente;Wemmel;2022;2022-sep.;12;1;0;8;2;0;81,5 dagen;0;0;0;20,2 dagen;0;0;2,00
Gemeente;Wemmel;2022;2022-okt.;17;0;0;11;5;0;91,1 dagen;1;1;1;24,8 dagen;0;1;4,00
Gemeente;Wemmel;2022;2022-nov.;14;0;2;9;3;0;99,2 dagen;0;0;0;26,1 dagen;1;0;6,00
Gemeente;Wemmel;2022;2022-dec.;11;0;1;9;1;0;82,2 dagen;0;0;0;33,5 dagen;0;0;2,00
Gemeente;Wemmel;2023;2023-jan.;7;0;1;6;0;0;59,7 dagen;0;2;0;16,7 dagen;0;0;1,00
Gemeente;Wemmel;2023;2023-feb.;16;0;1;12;3;0;67,1 dagen;0;0;0;15,1 dagen;1;0;3,00
Gemeente;Wemmel;2023;2023-mrt.;21;0;1;15;4;1;89,5 dagen;0;1;0;29,5 dagen;0;0;3,00
Gemeente;Wemmel;2023;2023-apr.;10;1;0;5;1;2;98,6 dagen;0;2;0;28,9 dagen;1;0;3,00
Gemeente;Wemmel;2023;2023-mei;9;0;0;8;1;0;88,8 dagen;0;0;0;26,3 dagen;0;0;2,00
Gemeente;Wemmel;2023;2023-jun.;13;0;1;9;2;0;106,1 dagen;0;3;1;37,2 dagen;1;0;4,00
Gemeente;Wemmel;2023;2023-jul.;8;1;1;6;0;0;102,3 dagen;0;2;0;36,3 dagen;0;0;2,00
Gemeente;Wemmel;2023;2023-aug.;14;2;2;6;3;1;112,8 dagen;0;2;0;32,1 dagen;1;0;5,00
Gemeente;Wemmel;2023;2023-sep.;16;1;0;12;2;0;90,6 dagen;0;2;1;30,8 dagen;0;0;4,00
Gemeente;Wemmel;2023;2023-okt.;11;0;1;10;0;0;91,4 dagen;0;2;0;30,8 dagen;0;0;2,00
Gemeente;Wemmel;2023;2023-nov.;6;0;0;6;0;0;87,0 dagen;0;2;0;27,8 dagen;0;0;1,00
Gemeente;Wemmel;2023;2023-dec.;9;0;0;8;1;0;89,1 dagen;0;1;0;25,2 dagen;0;0;2,00
Gemeente;Wemmel;2024;2024-jan.;9;0;0;5;3;0;103,4 dagen;0;1;1;24,6 dagen;0;0;4,00
Gemeente;Wemmel;2024;2024-feb.;15;0;0;12;2;1;101,0 dagen;1;1;0;26,7 dagen;0;0;6,00
Gemeente;Wemmel;2024;2024-mrt.;10;0;0;7;3;0;108,9 dagen;0;3;0;39,8 dagen;0;0;4,00
Gemeente;Wemmel;2024;2024-apr.;14;0;0;12;1;0;95,1 dagen;0;1;1;43,8 dagen;0;0;3,00
Gemeente;Wemmel;2024;2024-mei;14;1;0;11;1;0;123,1 dagen;1;5;1;40,6 dagen;1;0;5,00
Gemeente;Wemmel;2024;2024-jun.;9;0;1;6;0;0;87,6 dagen;0;2;1;34,3 dagen;0;0;0,00
Gemeente;Wemmel;2024;2024-jul.;20;0;0;14;5;0;112,3 dagen;0;5;1;37,1 dagen;0;1;8,00
Gemeente;Wemmel;2024;2024-aug.;11;0;0;8;2;0;99,9 dagen;0;1;1;25,9 dagen;0;0;4,00
Gemeente;Wemmel;2024;2024-sep.;10;0;0;8;2;0;100,2 dagen;0;2;0;27,4 dagen;0;0;4,00
Gemeente;Wemmel;2024;2024-okt.;12;0;0;8;3;0;83,7 dagen;0;2;1;23,1 dagen;0;0;2,00
Gemeente;Wemmel;2024;2024-nov.;10;0;0;9;0;0;102,7 dagen;0;2;1;35,0 dagen;0;0;3,00
Gemeente;Wemmel;2024;2024-dec.;16;0;0;12;2;1;100,0 dagen;0;3;1;33,7 dagen;0;0;7,00
Gemeente;Wemmel;2025;2025-jan.;9;0;1;5;2;0;103,1 dagen;0;1;1;24,7 dagen;1;0;3,00
Gemeente;Wemmel;2025;2025-feb.;8;0;0;4;2;0;103,7 dagen;0;2;2;33,8 dagen;0;0;2,00
Gemeente;Wemmel;2025;2025-mrt.;12;0;1;10;1;0;104,3 dagen;0;3;0;32,9 dagen;1;0;3,00
Gemeente;Wemmel;2025;2025-apr.;20;0;1;13;3;0;109,3 dagen;0;5;3;31,1 dagen;0;0;9,00
Gemeente;Wemmel;2025;2025-mei;18;0;2;11;5;0;103,2 dagen;0;3;0;32,3 dagen;0;0;6,00
Gemeente;Wemmel;2025;2025-jun.;9;0;0;5;3;0;96,4 dagen;0;1;1;24,6 dagen;0;0;3,00
Gemeente;Wemmel;2025;2025-jul.;10;0;1;5;1;0;83,0 dagen;0;4;3;18,7 dagen;1;0;2,00
Gemeente;Wemmel;2025;2025-aug.;4;2;0;1;0;0;80,0 dagen;0;2;1;24,0 dagen;0;0;0,00
Gemeente;Wemmel;2025;2025-sep.;12;6;3;2;0;0;79,5 dagen;1;1;1;22,5 dagen;0;0;0,00
Gemeente;Wemmel;2025;2025-okt.;14;14;0;0;0;0;-;1;1;0;-;0;0;0,00
Gemeente;Wemmel;2025;2025-nov.;8;8;0;0;0;0;-;0;0;0;-;0;0;0,00
Gemeente;Wezembeek-Oppem;2018;2018-jan.;2;0;0;0;0;1;89,0 dagen;0;0;1;28,0 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2018;2018-feb.;4;0;2;2;0;0;121,0 dagen;0;0;0;72,5 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2018;2018-mrt.;12;2;1;8;0;0;116,9 dagen;0;3;1;108,3 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2018;2018-apr.;5;0;0;5;0;0;109,0 dagen;1;1;0;83,8 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2018;2018-mei;15;1;5;8;0;1;103,9 dagen;0;0;0;52,9 dagen;0;2;3,00
Gemeente;Wezembeek-Oppem;2018;2018-jun.;8;0;2;5;0;0;96,5 dagen;1;0;0;43,2 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2018;2018-jul.;5;0;1;2;0;2;100,8 dagen;0;0;0;58,3 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2018;2018-aug.;8;0;5;2;0;1;127,7 dagen;1;1;0;49,7 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2018;2018-sep.;13;0;4;7;1;0;84,1 dagen;1;4;1;33,1 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2018;2018-okt.;16;0;4;10;1;0;106,6 dagen;0;10;1;50,4 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2018;2018-nov.;9;0;6;3;0;0;89,7 dagen;1;2;0;24,7 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2018;2018-dec.;14;1;7;4;0;0;130,0 dagen;0;4;2;48,3 dagen;0;1;2,00
Gemeente;Wezembeek-Oppem;2019;2019-jan.;14;0;4;9;0;0;90,8 dagen;0;5;1;33,4 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2019;2019-feb.;12;0;3;8;0;0;75,2 dagen;0;4;0;17,4 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2019;2019-mrt.;13;0;4;6;2;0;86,6 dagen;1;4;1;44,0 dagen;0;2;0,00
Gemeente;Wezembeek-Oppem;2019;2019-apr.;13;0;4;8;1;0;85,2 dagen;0;3;0;32,6 dagen;0;1;2,00
Gemeente;Wezembeek-Oppem;2019;2019-mei;12;0;1;8;3;0;102,4 dagen;0;6;0;44,5 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2019;2019-jun.;6;0;1;4;0;0;128,8 dagen;0;1;0;43,8 dagen;0;3;3,00
Gemeente;Wezembeek-Oppem;2019;2019-jul.;10;1;1;7;0;0;82,4 dagen;0;5;1;28,3 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2019;2019-aug.;6;0;1;4;1;0;87,0 dagen;1;3;0;36,4 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2019;2019-sep.;13;0;0;10;0;1;105,8 dagen;1;7;1;38,2 dagen;0;1;5,00
Gemeente;Wezembeek-Oppem;2019;2019-okt.;7;1;2;4;0;0;99,3 dagen;0;1;0;64,3 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2019;2019-nov.;10;0;1;8;0;0;112,8 dagen;1;6;1;49,6 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2019;2019-dec.;17;1;6;9;0;0;108,0 dagen;2;10;0;50,0 dagen;1;0;1,00
Gemeente;Wezembeek-Oppem;2020;2020-jan.;14;0;1;11;1;0;84,3 dagen;2;4;1;26,3 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2020;2020-feb.;12;0;3;7;1;1;109,9 dagen;0;4;0;70,8 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2020;2020-mrt.;15;0;2;7;2;0;122,3 dagen;1;7;0;47,8 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2020;2020-apr.;7;0;1;5;0;0;116,6 dagen;0;0;1;37,6 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2020;2020-mei;8;0;3;4;1;0;85,8 dagen;0;3;0;44,2 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2020;2020-jun.;14;0;3;9;1;1;66,9 dagen;1;2;0;49,0 dagen;0;1;0,00
Gemeente;Wezembeek-Oppem;2020;2020-jul.;16;0;1;13;2;0;66,5 dagen;1;0;0;42,9 dagen;0;1;1,00
Gemeente;Wezembeek-Oppem;2020;2020-aug.;12;0;1;7;2;1;80,9 dagen;0;5;1;33,7 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2020;2020-sep.;9;0;1;5;1;0;82,2 dagen;0;4;2;26,5 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2020;2020-okt.;11;0;0;9;2;0;73,8 dagen;0;3;0;23,6 dagen;0;1;1,00
Gemeente;Wezembeek-Oppem;2020;2020-nov.;17;0;1;15;1;0;92,3 dagen;1;5;0;29,3 dagen;0;1;5,00
Gemeente;Wezembeek-Oppem;2020;2020-dec.;8;0;0;6;0;1;92,7 dagen;0;2;1;43,0 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2021;2021-jan.;12;0;2;8;2;0;85,7 dagen;0;1;0;39,1 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2021;2021-feb.;13;0;2;8;1;0;97,7 dagen;1;5;2;59,6 dagen;1;1;1,00
Gemeente;Wezembeek-Oppem;2021;2021-mrt.;14;0;4;8;0;2;84,1 dagen;0;1;0;36,2 dagen;0;1;1,00
Gemeente;Wezembeek-Oppem;2021;2021-apr.;21;0;2;16;1;0;85,1 dagen;0;5;2;34,6 dagen;0;2;3,00
Gemeente;Wezembeek-Oppem;2021;2021-mei;15;0;3;11;1;0;87,2 dagen;0;2;0;51,1 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2021;2021-jun.;15;0;1;12;2;0;110,8 dagen;0;4;0;48,6 dagen;1;1;3,00
Gemeente;Wezembeek-Oppem;2021;2021-jul.;11;0;1;8;1;0;128,7 dagen;0;5;1;76,6 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2021;2021-aug.;8;0;1;6;0;0;107,5 dagen;0;4;1;52,0 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2021;2021-sep.;12;0;1;9;2;0;98,7 dagen;1;9;0;47,8 dagen;0;0;4,00
Gemeente;Wezembeek-Oppem;2021;2021-okt.;10;0;1;7;0;0;89,9 dagen;0;3;2;46,0 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2021;2021-nov.;10;0;1;8;0;0;101,0 dagen;0;3;1;51,0 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2021;2021-dec.;10;0;1;7;1;0;96,9 dagen;0;4;1;45,1 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2022;2022-jan.;14;0;1;12;1;0;129,3 dagen;0;4;0;65,9 dagen;0;4;3,00
Gemeente;Wezembeek-Oppem;2022;2022-feb.;13;0;3;9;1;0;106,0 dagen;0;5;0;49,7 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2022;2022-mrt.;23;0;4;19;0;0;109,0 dagen;0;8;0;54,7 dagen;0;1;1,00
Gemeente;Wezembeek-Oppem;2022;2022-apr.;8;0;0;7;1;0;140,3 dagen;0;3;0;52,3 dagen;2;1;5,00
Gemeente;Wezembeek-Oppem;2022;2022-mei;19;0;0;12;1;0;119,1 dagen;0;4;6;58,7 dagen;1;0;2,00
Gemeente;Wezembeek-Oppem;2022;2022-jun.;13;0;1;12;0;0;121,8 dagen;0;8;0;54,2 dagen;1;0;4,00
Gemeente;Wezembeek-Oppem;2022;2022-jul.;10;0;1;8;1;0;88,4 dagen;1;1;0;40,0 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2022;2022-aug.;9;0;1;5;2;0;115,0 dagen;0;3;1;49,4 dagen;1;0;3,00
Gemeente;Wezembeek-Oppem;2022;2022-sep.;14;0;1;10;1;0;114,1 dagen;0;8;2;66,2 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2022;2022-okt.;8;0;0;7;0;0;81,6 dagen;0;1;1;33,9 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2022;2022-nov.;16;0;5;10;0;0;107,9 dagen;0;3;1;56,0 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2022;2022-dec.;14;0;0;13;0;0;148,8 dagen;1;8;1;87,8 dagen;2;0;3,00
Gemeente;Wezembeek-Oppem;2023;2023-jan.;9;0;0;7;1;0;111,6 dagen;0;2;1;70,0 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2023;2023-feb.;12;0;0;10;2;0;78,8 dagen;0;3;0;38,9 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2023;2023-mrt.;14;0;1;11;0;0;85,8 dagen;0;2;2;41,7 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2023;2023-apr.;18;0;0;14;0;1;89,2 dagen;2;3;3;68,8 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2023;2023-mei;13;0;2;9;1;0;76,2 dagen;0;0;1;47,7 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2023;2023-jun.;11;0;0;8;3;0;98,9 dagen;0;5;0;43,1 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2023;2023-jul.;11;0;1;8;0;0;127,6 dagen;0;8;2;75,1 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2023;2023-aug.;9;0;0;8;0;0;107,5 dagen;0;3;1;46,1 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2023;2023-sep.;13;0;0;12;0;0;110,1 dagen;1;3;1;48,6 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2023;2023-okt.;15;0;1;11;1;1;105,5 dagen;0;5;1;43,6 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2023;2023-nov.;13;0;1;10;2;0;77,7 dagen;0;3;0;37,8 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2023;2023-dec.;14;0;1;12;0;0;103,0 dagen;0;3;1;41,4 dagen;1;0;4,00
Gemeente;Wezembeek-Oppem;2024;2024-jan.;12;0;1;9;1;0;102,5 dagen;0;3;1;56,0 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2024;2024-feb.;12;0;5;5;1;1;79,9 dagen;0;0;0;36,9 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2024;2024-mrt.;21;0;3;14;2;0;81,1 dagen;1;3;2;37,7 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2024;2024-apr.;9;0;0;8;0;0;42,8 dagen;0;2;1;20,9 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2024;2024-mei;15;0;0;7;5;0;95,4 dagen;0;8;3;37,8 dagen;0;0;4,00
Gemeente;Wezembeek-Oppem;2024;2024-jun.;16;0;2;12;0;0;57,7 dagen;0;4;2;24,3 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2024;2024-jul.;17;0;5;10;0;0;91,5 dagen;0;7;2;31,9 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2024;2024-aug.;9;0;1;4;1;0;58,2 dagen;0;4;3;29,8 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2024;2024-sep.;6;0;0;3;1;0;93,3 dagen;0;1;2;31,5 dagen;0;0;2,00
Gemeente;Wezembeek-Oppem;2024;2024-okt.;13;0;1;7;3;0;75,8 dagen;0;8;2;39,6 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2024;2024-nov.;17;0;1;11;1;0;75,8 dagen;1;10;4;39,8 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2024;2024-dec.;14;0;4;7;0;0;83,6 dagen;0;5;3;40,7 dagen;0;1;1,00
Gemeente;Wezembeek-Oppem;2025;2025-jan.;14;0;1;8;4;0;97,9 dagen;0;8;1;46,2 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2025;2025-feb.;24;0;1;15;5;0;83,3 dagen;0;8;3;32,7 dagen;0;1;0,00
Gemeente;Wezembeek-Oppem;2025;2025-mrt.;19;0;1;15;0;0;73,4 dagen;0;7;3;31,9 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2025;2025-apr.;10;1;1;4;1;0;76,4 dagen;0;3;3;39,6 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2025;2025-mei;16;0;1;11;1;0;98,8 dagen;1;7;3;48,3 dagen;0;0;3,00
Gemeente;Wezembeek-Oppem;2025;2025-jun.;14;1;1;9;2;0;89,2 dagen;0;8;1;43,5 dagen;0;0;1,00
Gemeente;Wezembeek-Oppem;2025;2025-jul.;9;2;0;5;1;0;73,0 dagen;0;8;1;39,7 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2025;2025-aug.;9;5;0;3;1;0;58,5 dagen;0;5;0;22,8 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2025;2025-sep.;13;6;2;2;0;0;74,5 dagen;0;6;3;28,0 dagen;0;0;0,00
Gemeente;Wezembeek-Oppem;2025;2025-okt.;6;4;0;0;0;0;-;0;3;2;-;0;0;0,00
Gemeente;Wezembeek-Oppem;2025;2025-nov.;11;11;0;0;0;0;-;1;0;0;-;0;0;0,00
Gemeente;Willebroek;2022;2022-mrt.;1;0;0;1;0;0;71,0 dagen;0;1;0;32,0 dagen;0;0;0,00
Gemeente;Zaventem;2018;2018-jan.;14;0;0;10;3;0;76,2 dagen;1;0;1;33,8 dagen;0;0;1,00
Gemeente;Zaventem;2018;2018-feb.;20;0;2;11;5;0;84,5 dagen;3;0;2;24,1 dagen;0;0;2,00
Gemeente;Zaventem;2018;2018-mrt.;26;0;1;22;2;0;86,2 dagen;0;2;1;31,3 dagen;0;0;2,00
Gemeente;Zaventem;2018;2018-apr.;27;0;0;19;3;0;87,5 dagen;0;2;5;31,1 dagen;0;1;5,00
Gemeente;Zaventem;2018;2018-mei;32;0;2;24;3;0;76,6 dagen;2;0;3;28,4 dagen;0;2;2,00
Gemeente;Zaventem;2018;2018-jun.;27;0;1;16;8;0;89,9 dagen;1;2;2;23,0 dagen;1;1;7,00
Gemeente;Zaventem;2018;2018-jul.;25;0;0;15;3;0;85,6 dagen;1;4;7;29,7 dagen;2;1;2,00
Gemeente;Zaventem;2018;2018-aug.;18;0;0;16;2;0;84,8 dagen;0;0;0;30,2 dagen;0;0;6,00
Gemeente;Zaventem;2018;2018-sep.;15;0;0;9;3;0;73,6 dagen;1;1;3;29,6 dagen;0;0;1,00
Gemeente;Zaventem;2018;2018-okt.;20;0;3;13;4;0;71,4 dagen;0;1;0;20,1 dagen;0;0;1,00
Gemeente;Zaventem;2018;2018-nov.;24;0;2;19;2;0;81,7 dagen;1;0;1;27,6 dagen;1;0;4,00
Gemeente;Zaventem;2018;2018-dec.;24;0;0;20;2;0;78,5 dagen;0;3;2;29,4 dagen;0;1;6,00
Gemeente;Zaventem;2019;2019-jan.;15;0;0;11;1;0;58,8 dagen;0;1;3;23,6 dagen;0;0;0,00
Gemeente;Zaventem;2019;2019-feb.;16;0;1;12;2;0;71,8 dagen;0;2;1;24,9 dagen;1;0;3,00
Gemeente;Zaventem;2019;2019-mrt.;29;0;0;19;3;0;72,6 dagen;0;2;7;18,2 dagen;1;0;2,00
Gemeente;Zaventem;2019;2019-apr.;32;0;1;19;5;0;83,8 dagen;1;7;7;28,8 dagen;0;1;4,00
Gemeente;Zaventem;2019;2019-mei;25;0;0;17;2;0;89,6 dagen;1;6;6;35,9 dagen;1;1;4,00
Gemeente;Zaventem;2019;2019-jun.;13;0;0;9;1;0;87,9 dagen;1;1;3;30,7 dagen;0;0;2,00
Gemeente;Zaventem;2019;2019-jul.;22;0;1;16;3;0;70,9 dagen;1;4;2;25,4 dagen;0;1;3,00
Gemeente;Zaventem;2019;2019-aug.;19;0;0;14;3;0;78,8 dagen;0;1;1;22,1 dagen;2;0;5,00
Gemeente;Zaventem;2019;2019-sep.;29;0;3;18;2;0;64,1 dagen;0;4;6;20,7 dagen;2;1;3,00
Gemeente;Zaventem;2019;2019-okt.;23;0;1;21;0;0;87,6 dagen;1;5;0;30,0 dagen;1;0;8,00
Gemeente;Zaventem;2019;2019-nov.;18;0;2;11;1;0;72,8 dagen;1;0;4;22,3 dagen;0;0;3,00
Gemeente;Zaventem;2019;2019-dec.;25;0;1;21;2;0;85,3 dagen;1;6;0;31,6 dagen;0;0;4,00
Gemeente;Zaventem;2020;2020-jan.;31;0;2;26;2;0;74,3 dagen;0;5;1;25,0 dagen;0;0;6,00
Gemeente;Zaventem;2020;2020-feb.;24;0;2;19;2;0;75,1 dagen;1;3;1;22,9 dagen;0;1;5,00
Gemeente;Zaventem;2020;2020-mrt.;26;0;1;20;0;0;79,3 dagen;2;5;5;28,1 dagen;0;0;2,00
Gemeente;Zaventem;2020;2020-apr.;21;0;5;14;1;0;80,7 dagen;0;2;1;25,8 dagen;0;0;8,00
Gemeente;Zaventem;2020;2020-mei;31;0;2;25;1;0;68,7 dagen;0;2;3;19,3 dagen;0;2;5,00
Gemeente;Zaventem;2020;2020-jun.;28;0;4;19;2;0;81,9 dagen;2;3;2;23,0 dagen;2;3;5,00
Gemeente;Zaventem;2020;2020-jul.;30;0;1;20;3;0;82,5 dagen;1;2;6;27,1 dagen;0;2;9,00
Gemeente;Zaventem;2020;2020-aug.;21;0;1;15;4;0;92,9 dagen;0;4;1;28,6 dagen;0;2;7,00
Gemeente;Zaventem;2020;2020-sep.;17;0;4;8;2;0;79,2 dagen;1;2;3;26,0 dagen;0;3;3,00
Gemeente;Zaventem;2020;2020-okt.;23;0;2;16;2;0;66,6 dagen;1;7;3;25,4 dagen;0;1;1,00
Gemeente;Zaventem;2020;2020-nov.;35;0;1;27;1;0;99,8 dagen;1;17;6;37,3 dagen;0;1;8,00
Gemeente;Zaventem;2020;2020-dec.;27;0;4;20;2;0;94,5 dagen;0;10;1;28,7 dagen;3;3;9,00
Gemeente;Zaventem;2021;2021-jan.;20;0;2;14;1;0;82,1 dagen;0;4;2;23,6 dagen;0;1;7,00
Gemeente;Zaventem;2021;2021-feb.;25;0;3;16;5;0;83,7 dagen;1;7;1;24,7 dagen;0;1;10,00
Gemeente;Zaventem;2021;2021-mrt.;22;0;1;16;3;0;77,1 dagen;0;11;2;26,4 dagen;0;1;3,00
Gemeente;Zaventem;2021;2021-apr.;38;0;1;31;4;0;83,8 dagen;4;7;2;24,6 dagen;0;1;11,00
Gemeente;Zaventem;2021;2021-mei;28;0;1;23;3;0;83,8 dagen;1;9;1;25,0 dagen;1;3;11,00
Gemeente;Zaventem;2021;2021-jun.;27;0;0;22;0;0;91,7 dagen;0;11;5;33,6 dagen;1;1;5,00
Gemeente;Zaventem;2021;2021-jul.;37;0;3;23;8;0;94,5 dagen;0;11;3;30,2 dagen;1;2;12,00
Gemeente;Zaventem;2021;2021-aug.;16;0;0;7;6;0;65,2 dagen;0;5;3;24,2 dagen;0;0;1,00
Gemeente;Zaventem;2021;2021-sep.;25;0;1;20;3;0;83,7 dagen;0;3;1;25,5 dagen;0;0;7,00
Gemeente;Zaventem;2021;2021-okt.;23;0;0;16;3;0;88,5 dagen;0;6;4;29,9 dagen;0;1;6,00
Gemeente;Zaventem;2021;2021-nov.;15;0;4;8;2;0;95,5 dagen;0;0;1;23,7 dagen;1;2;5,00
Gemeente;Zaventem;2021;2021-dec.;42;0;3;31;3;0;82,1 dagen;2;14;5;30,9 dagen;0;1;6,00
Gemeente;Zaventem;2022;2022-jan.;22;0;2;15;3;0;96,6 dagen;2;8;2;30,0 dagen;1;1;8,00
Gemeente;Zaventem;2022;2022-feb.;22;0;0;15;5;0;80,1 dagen;0;2;2;27,6 dagen;1;4;2,00
Gemeente;Zaventem;2022;2022-mrt.;33;0;3;20;5;0;98,1 dagen;0;11;5;35,4 dagen;2;1;8,00
